,condition,explained_var,fish_id,pca_num,region,time_window
22,reexposed,0.9178942722600115,f01598,22,in_l_raphe,2
23,reexposed,0.9227971358468542,f01598,23,in_l_raphe,2
24,reexposed,0.9275203257381293,f01598,24,in_l_raphe,2
25,reexposed,0.9319072769849485,f01598,25,in_l_raphe,2
26,reexposed,0.9361115065970897,f01598,26,in_l_raphe,2
27,reexposed,0.9401851686777405,f01598,27,in_l_raphe,2
28,reexposed,0.9438652305701165,f01598,28,in_l_raphe,2
29,reexposed,0.9473516633557034,f01598,29,in_l_raphe,2
30,reexposed,0.950514860119982,f01598,30,in_l_raphe,2
31,reexposed,0.9534361337313384,f01598,31,in_l_raphe,2
32,reexposed,0.9561424442010941,f01598,32,in_l_raphe,2
33,reexposed,0.9586172455778021,f01598,33,in_l_raphe,2
34,reexposed,0.9610695692328373,f01598,34,in_l_raphe,2
35,reexposed,0.9633732645534189,f01598,35,in_l_raphe,2
36,reexposed,0.965406751938645,f01598,36,in_l_raphe,2
37,reexposed,0.9673336845365257,f01598,37,in_l_raphe,2
38,reexposed,0.9690809073033725,f01598,38,in_l_raphe,2
39,reexposed,0.9707501896890357,f01598,39,in_l_raphe,2
40,reexposed,0.9723727271653565,f01598,40,in_l_raphe,2
41,reexposed,0.9739262157170951,f01598,41,in_l_raphe,2
42,reexposed,0.9754158420815172,f01598,42,in_l_raphe,2
43,reexposed,0.9768734451987945,f01598,43,in_l_raphe,2
44,reexposed,0.9782515287675063,f01598,44,in_l_raphe,2
45,reexposed,0.9795511133880416,f01598,45,in_l_raphe,2
46,reexposed,0.9807904331837483,f01598,46,in_l_raphe,2
47,reexposed,0.9819555960931347,f01598,47,in_l_raphe,2
48,reexposed,0.9830311172785373,f01598,48,in_l_raphe,2
49,reexposed,0.9840486088083302,f01598,49,in_l_raphe,2
50,reexposed,0.9850118884461038,f01598,50,in_l_raphe,2
51,reexposed,0.9859331910007303,f01598,51,in_l_raphe,2
52,reexposed,0.9868371284543317,f01598,52,in_l_raphe,2
53,reexposed,0.9876518960849147,f01598,53,in_l_raphe,2
54,reexposed,0.9884404581584826,f01598,54,in_l_raphe,2
